seconds_elapsed,east,north,up,yaw,qx,qy,qz,qw,roll,pitch
12.83304931640625,-0.00020960961206477834,-0.0002552832470587514,0.0022363983113012046,-34.730363938813994,-0.0431701427205295,0.047552757885103,0.2961222746275336,-0.9529883160435252,6.354440281463762,-3.7307094971103933
12.843075439453123,-0.0002074795735367723,-0.0001874471373808141,0.002455350131050209,-34.7316745775164,-0.0432277794151551,0.0474952102464287,0.2961359272769027,-0.952984297780488,6.3588120935287655,-3.722362100240826
12.853100341796877,-0.00020683260571763585,-0.00012516265419691908,0.0026692896490903865,-34.7349367868674,-0.0433403110397967,0.0474590729444609,0.2961627800968227,-0.9529726525689746,6.369997867823364,-3.7143835494492206
12.863126220703125,-0.0002082861403590993,-6.709210501815577e-05,0.002878520411041159,-34.73967513139409,-0.0434616187758373,0.0474591625935353,0.2961990193432411,-0.9529558575912016,6.383441121353561,-3.709995398539653
12.8731513671875,-0.00020950921253871474,-1.0190403849753303e-05,0.0030873444013134236,-34.74590215504615,-0.0435483259602584,0.0474682288394021,0.2962479230508177,-0.9529362417043952,6.393451836243984,-3.7076868542511483
12.883177490234376,-0.00020839806657122314,4.8128563174408445e-05,0.0033037776922491043,-34.75124286042725,-0.0435664222954656,0.0474839297440373,0.2962907772102366,-0.9529213048489056,6.396147738753362,-3.708493513900388
12.893203369140624,-0.00020488518883730544,0.00011019865344543286,0.0035350319941764505,-34.75705900411367,-0.0435315238957929,0.0475174839611325,0.2963376748382918,-0.952906651887008,6.39367064858182,-3.7130382097792003
12.903228515625,-0.00019990529210453162,0.00017766061531553166,0.0037850006160784454,-34.76598964760666,-0.0434818102616171,0.0475632397511105,0.2964100235368992,-0.9528840966991934,6.390092999061324,-3.7192523255504084
12.91325439453125,-0.00019522091655946466,0.0002498172133012671,0.004053204892342419,-34.776968526639834,-0.0434686704701288,0.0476055948001432,0.2964987040519342,-0.9528549848020867,6.390471134408522,-3.723732390873827
12.923279296875,-0.0001926381473239508,0.0003230727143096892,0.0043334202507445945,-34.79089889911568,-0.0435081733383485,0.0476477108081179,0.2966105702616354,-0.952816293219968,6.396703126499071,-3.726225123422187
12.933305419921876,-0.0001914817912530633,0.0003936645060446094,0.004617474674079102,-34.80273078489267,-0.0435626327963273,0.0476783683742711,0.2967054056909435,-0.9527827471018354,6.404109790878387,-3.727066523222885
12.943331298828124,-0.0001903084725734192,0.0004618699108350873,0.004899861123196263,-34.81369634022511,-0.0436044958659205,0.0476837084434247,0.2967952510904748,-0.9527525649945796,6.409234319655252,-3.725609283368781
12.953356201171877,-0.00018946580547337397,0.0005311096291254177,0.00518171927583025,-34.82829077939111,-0.04365128654365,0.0476809466381291,0.296915788738629,-0.9527130410651804,6.414736015503123,-3.722891766274903
12.96338232421875,-0.00019008259766288785,0.0006012066763523545,0.005467011811231824,-34.8380295529302,-0.0437378211909426,0.0477017160354877,0.296993068319433,-0.952683894630111,6.425245295715598,-3.721665731334192
12.9734072265625,-0.00019211843525614096,0.0006673141627367489,0.005753245656244903,-34.847709346715355,-0.0438598661836708,0.0477365824041292,0.2970678344172803,-0.9526532361022813,6.440128786439644,-3.7207731690320416
12.98343310546875,-0.0001952388499610629,0.0007281591300850777,0.006034386481042589,-34.85840165706625,-0.0439905633265778,0.0477715215215345,0.297150799913349,-0.9526195681265344,6.455994858245857,-3.719533067589267
12.993459228515626,-0.00020335179417511727,0.0007877588501721654,0.006310062694453739,-34.8686669531345,-0.0440999950618634,0.0478135564537315,0.2972302346250142,-0.9525876161363472,6.469764167983873,-3.7198195498291726
13.003484130859375,-0.00022065668826784694,0.0008520484842759324,0.006587119278442782,-34.878671161715125,-0.0441630265567598,0.0478692260458149,0.297307705273596,-0.9525577044831915,6.4789165788046335,-3.723200496675783
13.01351025390625,-0.0002427093968871922,0.0009242520107985879,0.006873912200905669,-34.885978949706214,-0.0441540876046582,0.047947658138271,0.2973629116422513,-0.9525369450576916,6.480890284379211,-3.731690871368892
13.02353515625,-0.00026240955414517524,0.0010057531386541542,0.007178503661006753,-34.89302841196316,-0.0440662116270209,0.048028834502239,0.29741785211087,-0.9525198728459036,6.474309357880676,-3.743198975181669
13.03356103515625,-0.0002788378624400479,0.001102281010650985,0.007510961078711751,-34.900165786349554,-0.0439474999054656,0.048115361966202,0.2974739818739164,-0.9525034625399312,6.464541600671945,-3.756344385795585
13.043587158203126,-0.0002926105445906505,0.0012187328551607867,0.007876988632505513,-34.90892853955015,-0.0438667244221889,0.048201805093328,0.297542629265294,-0.9524814192844202,6.458979588398001,-3.7680915151181185
13.053612060546875,-0.00030388171677034624,0.0013537011134041159,0.008270613177336426,-34.91850685688606,-0.0438563622449479,0.0482771977987494,0.2976170280958503,-0.9524547389825078,6.460771715599323,-3.7761696642528966
13.063637939453123,-0.00031531181615919825,0.0015024064729285706,0.00867743506418725,-34.923800748686524,-0.0439164501903437,0.0483155730213402,0.2976565975383349,-0.9524376506650444,6.468854315358151,-3.7780190736593933
13.0736640625,-0.00032727306766702405,0.0016618466669421764,0.009087343287581925,-34.932258317334394,-0.0440742143848047,0.0483030939471522,0.2977237066378529,-0.952410028781986,6.485971525421276,-3.770768368441232
13.08368896484375,-0.0003374018075927501,0.001827970540925592,0.00949568239208952,-34.93840608529391,-0.0442857436905079,0.0482359723411407,0.2977742741849831,-0.952387819700509,6.507003342975867,-3.7558145521611817
13.09371484375,-0.0003443757281868282,0.0019916686039856903,0.009891517645551174,-34.94493178653943,-0.04450313869018,0.0481560001728543,0.2978288344767222,-0.9523646967613792,6.5282425217046365,-3.7392273916532637
13.103740234375,-0.00034827931354686323,0.002149985545567793,0.010269621734825365,-34.94208613986515,-0.0447509405871811,0.048059941852656,0.297805799707503,-0.9523650915987072,6.551947108034706,-3.720367465742233
13.11376611328125,-0.0003529262273243819,0.002307540030926531,0.010644006695406001,-34.94870895558061,-0.0450111639680405,0.0479691418795968,0.2978609378055334,-0.952340150338964,6.5775001874437065,-3.701115944890984
13.123792236328123,-0.00035915299394837034,0.0024648466659193636,0.011025241025549193,-34.95358650907639,-0.0452754464889129,0.047942010519693,0.2978966214981743,-0.95231783083363,6.605648655411717,-3.688801162224572
13.133817138671876,-0.00035892131669625364,0.002616675939621508,0.011409099668105018,-34.9553285856017,-0.045429367299565,0.0479629766125437,0.2979054447037775,-0.9523067387187096,6.623282940575739,-3.68572156210443
13.143843017578124,-0.0003440663369815967,0.0027579337855115453,0.011793450868681995,-34.95059958780025,-0.0453793857077398,0.0479860470731786,0.2978656159049572,-0.952320410412204,6.618459684555277,-3.6902370428157365
13.153867919921876,-0.00031037715491173326,0.0028885484024042587,0.012191804834985432,-34.93747070907133,-0.0451467524923386,0.0480226434798815,0.2977596348452271,-0.9523627713655785,6.593838141395576,-3.7029790828134095
13.16389404296875,-0.0002536101835068399,0.0030116693001757742,0.012622003171624367,-34.917139490366985,-0.0448233565603727,0.0480742806217183,0.2975949573292097,-0.9524269514305213,6.559565226619157,-3.7208858677872083
13.173919921875,-0.00017334720259233984,0.003131833879906198,0.013086531187339677,-34.89420273177241,-0.0445112519615304,0.0481210354329798,0.2974087163987811,-0.9524973375733464,6.526268537486632,-3.7380063691965026
13.183945068359376,-7.619477261556493e-05,0.003254714462603321,0.013575687090858017,-34.87446382018542,-0.0442714636452932,0.0481629682037873,0.2972475596114898,-0.9525566982197106,6.500821807291054,-3.7519302844300597
13.193970947265624,2.9878518044797887e-05,0.003383428969179542,0.014077379412092703,-34.861740519827784,-0.0441359093795467,0.0481886208543057,0.2971432787055343,-0.95259425774451,6.486450945041146,-3.7601000197097774
13.203995849609376,0.00013917736705308575,0.003514920797256666,0.014581780034313235,-34.85611011440114,-0.0441125954584748,0.0481902525060268,0.2970968698979458,-0.952609773824724,6.483770428579976,-3.7613950360220207
13.21402197265625,0.00024725687078803413,0.0036412689486562256,0.015080388445251405,-34.85227566514822,-0.0441305579119034,0.0481691702831157,0.2970660665813682,-0.9526194685898336,6.48488192507398,-3.758685603466502
13.2240478515625,0.00035188225109783125,0.003758754865251459,0.015563701104606028,-34.84884904349834,-0.0441052964650463,0.048114653126584,0.2970423023681084,-0.95263086687554,6.480118067085713,-3.7537667097087093
13.234072998046877,0.0004545713482644861,0.0038720070299332054,0.01603436469269789,-34.84640823020766,-0.0440162149783807,0.0480371015792069,0.2970302149802006,-0.952642673949493,6.4676012043595925,-3.7484476845715538
13.24409912109375,0.0005558769793917076,0.003987937241241147,0.016511232467640576,-34.84761266649228,-0.043910330564317,0.0479823296219737,0.2970472157125559,-0.9526450490949728,6.454151464629206,-3.745994790449075
13.254125,0.0006559172138579701,0.004112585803612489,0.01701067826467752,-34.85507408684176,-0.0438232332776795,0.0479960517133138,0.2971106912893382,-0.9526285686588956,6.445332185720683,-3.7500567637089763
13.26414990234375,0.0007580641981650029,0.004251071127039403,0.0175400453101224,-34.86824155020953,-0.043746777659107,0.0480536762674639,0.2972181174128056,-0.9525956605076036,6.439384470039347,-3.7582481194160047
13.274176025390624,0.0008614551597711864,0.004407726818050934,0.01810130494403973,-34.88442079978247,-0.0436716055433598,0.0481246943563127,0.2973495802110259,-0.9525545326986984,6.434141895764984,-3.7676963471311917
13.284200927734377,-0.0018332119195378672,-0.001386566872699778,0.00867710184163756,-34.903183211429784,-0.0436503120530836,0.0481918054411247,0.2975014026779767,-0.952504684502925,6.434750393373252,-3.7747279231729656
13.29422705078125,-0.0018509438789721525,-0.0013557520791311556,0.009251663281552146,-34.92868061241428,-0.0437482196820538,0.048261379738581,0.2977058783318863,-0.9524327999504408,6.448718534390405,-3.7775676503651803
13.3042529296875,-0.0018824730535149346,-0.0013109309480568317,0.009831796867597418,-34.96259818069077,-0.0439417481507065,0.0483778542096952,0.2979743110115397,-0.952334075944472,6.475060442847549,-3.7817878502669102
13.31427783203125,-0.0019375734853210136,-0.001263593193526939,0.010393340697325214,-34.998898835858476,-0.0440848993699196,0.0484979732098716,0.2982636580666091,-0.9522306610452016,6.4960959969725725,-3.7879855056017155
13.324303955078124,-0.0020254244519472284,-0.00121766812758026,0.010932222165676908,-35.02676889954776,-0.0441229392254468,0.0485674184427122,0.2984894373024982,-0.9521545851946476,6.503592075562892,-3.792708428315078
13.334329833984375,-0.0021411953927503035,-0.0011608149022853678,0.011475397869700033,-35.04370027876819,-0.0441716403916687,0.0486072038721487,0.2986260660125191,-0.9521074760364344,6.510864825383562,-3.7944333887547717
13.34435498046875,-0.0022689881072878687,-0.001074945784119642,0.012047779829431119,-35.06156905263231,-0.0444371400871942,0.048653472196705,0.2987641039201607,-0.952049461381031,6.542121649875193,-3.789358554166836
13.354380859375,-0.0023949047672911536,-0.000951097898260677,0.01264660233071907,-35.08679627945723,-0.0449920962592477,0.0487180004641459,0.2989541528671657,-0.95196048129811,6.605932982876084,-3.775893071524776
13.364406005859376,-0.002522761244893279,-0.000798108826374762,0.013249202632165342,-35.12612661904438,-0.0457408043614712,0.0487798610354521,0.2992566562867075,-0.9518265141917288,6.691310395354741,-3.754611918919695
13.374431884765626,-0.002662798853503541,-0.0006277681709536726,0.01383508685505154,-35.17614336794035,-0.0465765982644292,0.0487824222511885,0.299650492756494,-0.9516619102390608,6.784482052689988,-3.7231408439823057
13.3844580078125,-0.0028195776824756647,-0.0004488758619551234,0.014404229062157128,-35.24440603651811,-0.0474873941195503,0.0487253460608475,0.3001991071416319,-0.95144690565323,6.884335396932849,-3.681369143846382
13.39448291015625,-0.0029902455902298753,-0.00026633837347819425,0.014970369933140314,-35.3325735083573,-0.0485323730274323,0.0486582775926809,0.3009109885418737,-0.9511726584819638,6.999100813767059,-3.632521570533399
13.404509033203125,-0.003166990384277675,-7.72994993475773e-05,0.015544749151116297,-35.45032644824472,-0.049778316735491,0.0485564081423646,0.3018670655502587,-0.950810520621892,7.135472464119583,-3.5708653123682343
13.414534912109374,-0.00334438198610701,0.0001162383598935487,0.016131404459744265,-35.60433906006972,-0.0513118548638867,0.0484216537403269,0.3031208163191228,-0.9503368931353312,7.303111414426085,-3.492988024504578
13.424559814453126,-0.0035232657533938692,0.00030182857684674395,0.0167298775467137,-35.79648362200539,-0.0531268995446965,0.0484921870436277,0.3046685352940694,-0.9497384364415624,7.509744570265873,-3.424751250561347
13.4345859375,-0.0037036651135394115,0.0004638408051308515,0.01733144543974112,-36.00931991092821,-0.0551013796788583,0.0486024773224405,0.3063813972928649,-0.949069019980986,7.735620895462131,-3.3531516810299444
13.44461083984375,-0.0038918219961826487,0.0005908619270065552,0.01791891876735689,-36.26429484875042,-0.0572490839605459,0.0487034952278552,0.3084413986130001,-0.9482691262431548,7.9810502904262846,-3.2706185490785495
13.45463671875,-0.004119649518874457,0.0006863315053737681,0.018484627070817827,-36.555538155086516,-0.0597263790403521,0.0492148931641117,0.3107587869921751,-0.947332883708486,8.278008575633985,-3.2174036117140945
13.464662841796876,-0.004407558381135199,0.0007637153976300076,0.019049770568795917,-36.878382306847385,-0.0622546503103251,0.0500895973854297,0.3133023524469318,-0.946285904342715,8.594505039093136,-3.1981406126875793
13.47468798828125,-0.004733273416834669,0.0008211076774489866,0.01962399407102118,-37.21134920940458,-0.0648042417681793,0.0506144009648468,0.3159587945873395,-0.9452029764455432,8.900694458333385,-3.1374129278270706
13.4847138671875,-0.005086829441685874,0.0008426087523037966,0.02018326666764797,-37.53436857433181,-0.0676318410637623,0.0512369552742756,0.3185154203719805,-0.9441126056519554,9.24027534799472,-3.0761606559449985
13.494739990234375,-0.0054832623383858125,0.0008240069592231511,0.020679772149530734,-37.86167773233154,-0.0705799842537761,0.0519949272895577,0.3210894585006557,-0.9429827259118532,9.59794990492052,-3.022932932765681
13.504764892578123,-0.005926292741640409,0.0007786798104924014,0.021092407293095996,-38.157297440033396,-0.0732270527946382,0.0524610302506213,0.3234347362512367,-0.941953112226741,9.910894653106148,-2.9499339455550366
13.514791259765625,-0.006429645390988885,0.0007069269434510695,0.021459406357707236,-38.3942353077813,-0.0753424238056964,0.0526758071442312,0.325330475061257,-0.941121071551392,10.15480877500917,-2.87322671811215
13.524817138671876,-0.006985936259883403,0.0006232760158121325,0.021812144578172786,-38.565034712447535,-0.0768651943170405,0.0528697534764206,0.3266928731596312,-0.940514970321964,10.331756575347544,-2.8216378341893362
13.534842041015626,-0.007542361181405773,0.0005643384212951402,0.022172244159770624,-38.69523938872109,-0.077761020656623,0.0529087535454312,0.3277480862796809,-0.9400718280354204,10.433635969743886,-2.78016567674545
13.5448681640625,-0.008069764429148698,0.0005466651153471256,0.02256495063498462,-38.79091088790519,-0.0782222079800206,0.0528779984300457,0.3285334445411124,-0.9397611778653135,10.4847854779297,-2.7505752705208892
13.55489306640625,-0.008594237401833925,0.0005711065176893062,0.02300544224635066,-38.85034003651627,-0.0784859720561227,0.0529767490425867,0.329009046849464,-0.9395672583745284,10.518614047308565,-2.745819446455231
13.5649189453125,-0.009142653818038398,0.000635592572913903,0.02349143201490966,-38.89192761611693,-0.0786020416392085,0.0530431135428481,0.3293434262532986,-0.9394365504227484,10.534748759794736,-2.7447811907298103
13.574945068359376,-0.009710015565126937,0.0007422501950959215,0.023999648824780537,-38.93356667551199,-0.0786661274048064,0.0531157110829314,0.329678461323477,-0.9393095812797948,10.545489598183146,-2.7463866955106586
13.584969970703124,-0.010296979515093624,0.0008827482350880968,0.02451692351911854,-38.98704976322549,-0.0788349236713124,0.0533518223396358,0.3300916973647413,-0.9391369191970592,10.574189011756728,-2.7606519159575886
13.594995849609376,-0.0109138374272135,0.0010330514068112907,0.025040140649154958,-39.06406159685117,-0.0791014607422252,0.0535768388633374,0.3306984782147926,-0.9388881266532888,10.613635126921633,-2.7677663466271887
13.60502197265625,-0.011563523049492706,0.0011690020312300554,0.025553145442215562,-39.16819526866431,-0.0795072983626175,0.0537162165232173,0.3315356490767157,-0.9385505611793896,10.66551941048916,-2.7576655317540437
13.615047119140623,-0.012252206880878276,0.0012708246158115622,0.026044894153153048,-39.30075405678782,-0.0801691028269731,0.0538806848283452,0.332599645844834,-0.9381083823275548,10.746780388070022,-2.7376836295295646
13.6250732421875,-0.012977927187063306,0.001325074153926759,0.026513387927103196,-39.46084245510249,-0.081161276066245,0.0540448281480969,0.3338844153957532,-0.9375570783867232,10.864423339477344,-2.702110900179852
13.63509912109375,-0.013723445216360411,0.0013242838372587947,0.026949607222910916,-39.66426311094754,-0.0825757970336345,0.0542211714852567,0.3355172280731513,-0.9368402432460072,11.029188806935673,-2.646972057769756
13.6451240234375,-0.014486069231544697,0.0012611910416635264,0.027338656889970066,-39.90536077262773,-0.0845136253923933,0.0544724541119806,0.3374426314323709,-0.9359608957238388,11.254225351434735,-2.5752335965442263
13.655150146484376,-0.015284153276188591,0.001128176219171516,0.027661106703284536,-40.1903414131376,-0.0870113032682722,0.0548314134141029,0.3397073634577364,-0.9348911210646966,11.5447999687687,-2.4877646376503577
13.665176025390624,-0.01613704603249506,0.0009190210183392189,0.02789856841324579,-40.50434188150647,-0.0899930989202648,0.0552934234871534,0.3421905338948266,-0.9336752571563504,11.892105207856337,-2.3877839584597416
13.675200927734377,-0.017055403944504215,0.0006360706869147798,0.028042694392156106,-40.82790278885245,-0.0931615605756414,0.0557586015838767,0.3447484944965325,-0.9323949471413348,12.259511183988096,-2.277732490512909
13.68522705078125,-0.01804146612969879,0.0002946410385502779,0.028100474104507885,-41.12714399364495,-0.0959792731230213,0.0560545943508748,0.3471319241925254,-0.9312063288107408,12.581319867747078,-2.1641089608553483
13.695251953125,-0.019084407614383913,-8.099276182495143e-05,0.028098270841902723,-41.37379126100057,-0.0980910189576788,0.0561239643996148,0.3491211183626192,-0.9302380468194312,12.816382844987617,-2.058851312123646
13.70527783203125,-0.020152826445471325,-0.0004649066083665861,0.028083701551884305,-41.574859492389024,-0.0995649463823387,0.0559599867754753,0.3507738793570178,-0.9294692497728744,12.97199943945554,-1.958556851562541
13.715303955078124,-0.02121303211349484,-0.0008353622967651588,0.028107584903106577,-41.75617311064066,-0.10076682040353,0.0557381907229868,0.3522754388415041,-0.928784898581276,13.095322536186922,-1.8648615592334266
13.725328857421877,-0.02226219240891578,-0.0011749852054824738,0.028196116193171097,-41.95710095782799,-0.1020242716885325,0.0557385482069642,0.3539094114062588,-0.9280261024414632,13.233901906064503,-1.790151541923185
13.73535498046875,-0.023325058726413866,-0.0014713546113197422,0.028344275572811422,-42.16928631411281,-0.1033515447021093,0.0562948182859982,0.3555637103315126,-0.927212915486516,13.403141591067401,-1.7706324684909585
13.745380859375,-0.024425194186108026,-0.0017260197877522919,0.028527539923525084,-42.332622018276815,-0.1042445557253028,0.0576999135092676,0.3567110623411071,-0.9265856428229564,13.560484185296367,-1.8657342117233362
13.755406005859374,-0.025583470117808194,-0.001972031878311127,0.028725810977343044,-42.461973513569774,-0.1040772502326504,0.0582508382071992,0.3577015755457023,-0.9261881036995072,13.567709279872858,-1.9166304766274953
13.76543212890625,-0.02685838709868131,-0.002301276759729074,0.028946101344136877,-42.61736999026197,-0.1034239620580469,0.0580924520048439,0.3590033739043581,-0.9257674031560134,13.49339410159934,-1.908364980985184
13.7754580078125,-0.028330700450204336,-0.002812134127690753,0.029199419349726592,-42.78865326472267,-0.1037447266907529,0.058798124230708,0.360309857102954,-0.9251792167655428,13.560493831697187,-1.95055948767933
13.78548291015625,-0.02997408890891186,-0.0035237031192445153,0.029430216256915283,-42.93036464487032,-0.1052655405286551,0.0604773632827168,0.3612282666190219,-0.9245408065154044,13.797408375245324,-2.0503546957268672
13.795509033203125,-0.031627359726733674,-0.004285620410689804,0.02946161556493552,-42.9793090901487,-0.1063799128385951,0.0619940538248194,0.3614094950288282,-0.9242420437823848,13.982400486721431,-2.1606546793171764
13.805534912109374,-0.033220643555059874,-0.004829006131394747,0.02914424124527598,-42.90657196936377,-0.1059149383058003,0.0621992350566411,0.3607929360016601,-0.9245224104692852,13.939838094006356,-2.211160389778421
13.815559814453126,-0.03486657894800367,-0.005025743120582805,0.02856714943330026,-42.64666916648437,-0.1042216561704409,0.0614904840498088,0.3587847749775356,-0.9255431881785212,13.7229815417155,-2.237276004319105
13.8255859375,-0.03666041393617344,-0.004938242568134482,0.027885652674761573,-42.3019599671396,-0.1013924912626031,0.0598128919811848,0.3562228533097306,-0.9269558626124544,13.341737695384607,-2.2151010588224125
13.83561181640625,-0.03861541607065564,-0.0046905093818015,0.02712226038901575,-41.94631454527403,-0.0978709784491693,0.0577958854427414,0.3536156006565724,-0.9284593897389228,12.87209238972149,-2.1837760770717987
13.845636962890625,-0.040775410010431085,-0.004437951947140012,0.02631373877445143,-41.54928460352567,-0.0942816503606048,0.0560040934534494,0.3506307276589648,-0.9300713503954048,12.404173464910947,-2.181176567921084
13.855662841796876,-0.043131379004016236,-0.004259703521465635,0.02550224871255258,-41.13651619103099,-0.0905926062706916,0.0543767083917088,0.3474885638157463,-0.9317123191335878,11.932271667596083,-2.1988130907693595
